time,x,y,z,yaw,ctrl_comp_time,rollout_comptime,y_ref,z_ref,yaw_ref,throttle,roll_rate,pitch_rate,yaw_rate,save_tube_pyH,save_tube_pyL,save_tube_pzH,save_tube_pzL,wy,wz
15.005410194396973,-0.04856074973940849,-2.3738484382629395,-3.735919237136841,0.026973116968978177,0.17719364166259766,0.11522674560546875,-2.3766804123825014,-3.7272124282859247,0.11848432830791403,0.45639194351357304,1.0,-0.03039332091979791,-0.020601742650665264,-2.347746943319507,-2.4069298586049577,-3.69851860839108,-3.7576163370528888,0.0,0.0
15.522313356399536,-0.04856074973940849,-2.3738484382629395,-3.735919237136841,0.026973116968978177,0.16285276412963867,0.0664212703704834,-2.3750879039835855,-3.7252362240555987,0.13848432830791405,0.4561780554073812,1.0,-0.06514393015658054,0.010308192344783215,-2.3336608197092605,-2.418205122593734,-3.684183946821903,-3.7683543889009004,0.0,0.0
15.619832754135132,-0.06616932153701782,-2.3105340003967285,-3.6755478382110596,0.02029471260363526,0.004345417022705078,0.0708010196685791,-2.3730722889306888,-3.7228944960073047,0.15848432830791406,0.4636444873378377,-1.0,-0.07017639317688569,0.04320050325841343,-2.315930176177379,-2.432343933830911,-3.6663653376190215,-3.781858553210923,0.0,0.0
15.63252305984497,-0.06616932153701782,-2.3105340003967285,-3.6755478382110596,0.02029471260363526,0.004222869873046875,0.0708010196685791,-2.370568586602738,-3.7201718166927287,0.17848432830791408,0.46374710842908284,-1.0,-0.07659302977376084,0.04309410499731677,-2.29378593278782,-2.449985055772998,-3.6443944197493305,-3.798769290381334,0.0,0.0
15.642134189605713,-0.0669417679309845,-2.2992615699768066,-3.6602015495300293,0.020335841272595856,0.0022661685943603516,0.0708010196685791,-2.3675122490829077,-3.717049797103371,0.1984843283079141,0.4648207751128256,-1.0,-0.07642032942903226,0.04775880301515032,-2.2661914486759307,-2.4720355747949836,-3.617340592060985,-3.819983387205405,0.0,0.0
15.648663520812988,-0.0669417679309845,-2.2992615699768066,-3.6602015495300293,0.020335841272595856,0.0025348663330078125,0.0708010196685791,-2.3638392656842035,-3.7135070803136485,0.21848432830791412,0.4649181398662795,-1.0,-0.07766943599109018,0.04904549960591106,-2.2317226954874365,-2.499790934342182,-3.5838981184023178,-3.8467668349781534,0.0,0.0
15.655313968658447,-0.0669417679309845,-2.2992615699768066,-3.6602015495300293,0.020335841272595856,0.002561330795288086,0.0708010196685791,-2.3594862687936655,-3.7095193392498778,0.23848432830791413,0.4650120296008535,-1.0,-0.07887344273799667,0.0502360435492758,-2.1883877118069783,-2.53511569091904,-3.5422197459307254,-3.8809212025785116,0.0,0.0
15.66438603401184,-0.06779133528470993,-2.2863214015960693,-3.643223285675049,0.020343927658148325,0.0024733543395996094,0.0708010196685791,-2.3543906408431687,-3.7050592786644794,0.2584843283079141,0.4661350636138353,-1.0,-0.07642979861594511,0.05098551552678508,-2.1333660523713864,-2.5807042777393012,-3.4896794263137147,-3.9250209149928326,0.0,0.0
15.674421310424805,-0.06779133528470993,-2.2863214015960693,-3.643223285675049,0.020343927658148325,0.0024929046630859375,0.0708010196685791,-2.3484906222115653,-3.700096641385131,0.27848432830791414,0.4662216077970439,-1.0,-0.07511595829875321,0.04969363000271832,-2.0626436960822536,-2.6404463116355634,-3.422537104404889,-3.982748472846036,0.0,0.0
15.68442678451538,-0.06829103827476501,-2.2760674953460693,-3.6299033164978027,0.02036578102539141,0.0024874210357666016,0.0708010196685791,-2.3417254198601087,-3.6945982188988857,0.29782872180163505,0.4667185177010098,-1.0,-0.06404537613218245,0.04840245385912282,-1.970536438263945,-2.719903417388654,-3.3354863880281673,-4.059346799436878,0.0,0.0
15.694450378417969,-0.06829103827476501,-2.2760674953460693,-3.6299033164978027,0.02036578102539141,0.0026204586029052734,0.0708010196685791,-2.3340260329393425,-3.688540524373474,0.3127917785512046,0.4667965960963758,-1.0,-0.05665184628584387,0.041663366914544864,-1.8491664122292775,-2.826829042707234,-3.2211212939518794,-4.162157406832602,0.0,0.0
15.704363822937012,-0.06884685903787613,-2.261305809020996,-3.6107289791107178,0.02065834827723237,0.002537250518798828,0.0708010196685791,-2.3253120927185535,-3.681927886113833,0.32317662692883115,0.46751158154805805,-1.0,-0.04189156441220092,0.03414800315855714,-1.6881930560185414,-2.9714078870348626,-3.0695937909697713,-4.301011853801209,0.0,0.0
15.714324474334717,-0.06884685903787613,-2.261305809020996,-3.6107289791107178,0.02065834827723237,0.0025742053985595703,0.0708010196685791,-2.3706619484220686,-3.7351667259684938,0.059103054278515185,0.4675810251368554,-1.0,-0.030701002031194198,0.023126505099075816,-2.3621180243893596,-2.3801125456035326,-3.7265353451914813,-3.744583459749418,0.0,0.0
15.7245032787323,-0.06884685903787613,-2.261305809020996,-3.6107289791107178,0.02065834827723237,0.0028035640716552734,0.0708010196685791,-2.369626365355507,-3.734125644826321,0.07910305427851518,0.467646045783642,-1.0,-0.02094389032356385,0.012675662175018662,-2.3547271355889587,-2.3856096089201464,-3.7192118693826184,-3.750165997300891,0.0,0.0
15.734288692474365,-0.06912609934806824,-2.244338035583496,-3.588611125946045,0.021735975312762085,0.0026519298553466797,0.0708010196685791,-2.368364293306593,-3.732740156729981,0.09910305427851517,0.4683716357168758,-1.0,0.0006621204755751671,0.0030703867019877423,-2.344971312671486,-2.393084158693837,-3.7094068721855935,-3.7575457276968396,0.0,0.0
