time,x,y,z,yaw,ctrl_comp_time,x_ref,y_ref,z_ref,yaw_ref,throttle,roll_rate,pitch_rate,yaw_rate,save_tube_pyH,save_tube_pyL,save_tube_pzH,save_tube_pzL
15.014483451843262,-0.02437826432287693,3.919431686401367,-11.640070915222168,-0.002903045548696248,0.1205592155456543,0.0,3.919512499135678,-11.638476585860923,-0.009560788317038984,0.5835871014675621,-1.0,0.017462498743487376,0.019204829612704193,-11.639970915222168,-11.640170915222168,0.008251297457516193,0.008051297457516194
15.551690816879272,-0.004362897481769323,3.9215400218963623,-11.632601737976074,0.0008656542798668454,0.19231104850769043,0.0,3.919512499135678,-11.638476585860923,-0.009560788317038984,0.583649975677137,-1.0,0.050972937751388475,0.07853421817111342,-11.606675676081931,-11.610587117412141,0.3252249686360167,-0.39625003945276843
15.694168090820312,-0.004362897481769323,3.9215400218963623,-11.632601737976074,0.0008656542798668454,0.0012388229370117188,0.0,3.921634441840265,-11.631053132806084,-0.01005151103152068,0.5835522303791932,-1.0,0.13454989114134192,0.2531006348919861,-11.517195574665024,-11.570982315060077,0.6604837712179393,-1.0139184975246174
15.699768304824829,-0.027041645720601082,3.9333176612854004,-11.632916450500488,0.004375744373056989,0.0011191368103027344,0.0,3.9217478421023952,-11.629152404304824,-0.02005151103152068,0.5984851687373837,-0.7637124728881881,0.3209660293417203,0.5265503174459931,-11.236010125685926,-11.658277782605586,1.3002382058287318,-2.1283428334580443
15.709733724594116,-0.027456630021333694,3.935211181640625,-11.62944507598877,0.0046570223470800975,0.0013158321380615234,0.0,3.921877406856822,-11.626902777569002,-0.030051511031520678,0.600803813323948,-0.7300894296146465,0.4646762205392042,0.6632751587229966,-9.629038356702313,-13.003959447422128,3.001077930971804,-4.491369961007453
15.719830989837646,-0.02765520289540291,3.9360921382904053,-11.627373695373535,0.004805680025593784,0.0020699501037597656,0.0,3.9220202295870763,-11.624307305369763,-0.04005151103152068,0.6013601470672121,-0.7466918396809116,0.565273354377443,0.7316375793614983,-11.639970915222168,-11.640170915222168,0.008251297457516193,0.008051297457516194
15.729601860046387,-0.02784710004925728,3.9369359016418457,-11.625078201293945,0.004979822249107535,0.001161813735961914,0.0,3.922173317907871,-11.621368865233439,-0.05005151103152068,0.6019155138980019,-0.7633689064828808,0.6356913480642101,0.7658187896807492,-11.606675676081931,-11.610587117412141,0.3252249686360167,-0.39625003945276843
15.73955488204956,-0.02803352288901806,3.9377286434173584,-11.622566223144531,0.005213902344735288,0.0012187957763671875,0.0,3.9223335984719445,-11.618090156660084,-0.060051511031520684,0.602395582922163,-0.7800424750583763,0.6849839436449471,0.7829093948403746,-11.517195574665024,-11.570982315060077,0.6604837712179393,-1.0139184975246174
15.749827146530151,-0.028214722871780396,3.938467025756836,-11.619901657104492,0.005508795666775423,0.0011546611785888672,0.0,3.922497921958068,-11.614473698482119,-0.07005151103152069,0.6027833063100537,-0.7971965884726848,0.719488760551463,0.7914546974201874,-11.236010125685926,-11.658277782605586,1.3002382058287318,-2.1283428334580443
15.759795188903809,-0.02856256254017353,3.9397623538970947,-11.613992691040039,0.006267009753000874,0.0013585090637207031,0.0,3.922663068136195,-11.610521826365273,-0.08005151103152068,0.6046364518992344,-0.7511610118591918,0.7436421323860242,0.7957273487100937,-9.629038356702313,-13.003959447422128,3.001077930971804,-4.491369961007453
15.769754886627197,-0.028730114921927452,3.940311908721924,-11.610759735107422,0.006704458011455028,0.0017566680908203125,0.0,3.9228257510056803,-11.606236690453901,-0.09005151103152068,0.6049031577133168,-0.7695493711656942,0.760549492670217,0.7978636743550468,-11.632501737976074,-11.632701737976074,0.009534017352759837,0.009334017352759839
15.779703140258789,-0.028894590213894844,3.9407918453216553,-11.607343673706055,0.007169346133190757,0.001241445541381836,0.0,3.9229826240024446,-11.601620253162551,-0.10005151103152067,0.6051743177091294,-0.7894907447042421,0.7723846448691519,0.7989318371775235,-11.599651062395164,-11.60358944392993,0.326013823340186,-0.39543449730246305
