time,x,y,z,yaw,ctrl_comp_time,x_ref,y_ref,z_ref,yaw_ref,throttle,roll_rate,pitch_rate,yaw_rate,save_tube_hH,save_tube_hL,save_tube_pyH,save_tube_pyL,save_tube_pzH,save_tube_pzL,save_tube_thetaH,save_tube_thetaL,save_tube_vH,save_tube_vL
15.984440088272095,0.05199713632464409,3.87073016166687,-10.17128849029541,-0.026837555748141617,0.002782583236694336,0.0,3.9172978528089057,-11.922820059707451,-0.24874482071953424,0.7736689892777414,1.0,-0.23706082153375202,-0.21925130129768222,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16.174206972122192,0.05199713632464409,3.87073016166687,-10.17128849029541,-0.026837555748141617,0.0028994083404541016,0.0,3.8925904991494065,-10.12600396910864,-0.5399520945193611,0.7736689892777414,1.0,-0.24060432934954595,-0.18878865693516417,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16.181724548339844,0.05065777525305748,3.6675100326538086,-9.142704963684082,-0.029709071667102793,0.0022516250610351562,0.0,3.913507718923035,-10.080322377223776,-0.5299520945193611,0.7736689892777414,1.0,-0.12715643363624954,-0.16152032390696533,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16.18826723098755,0.05065777525305748,3.6675100326538086,-9.142704963684082,-0.029709071667102793,0.00412750244140625,0.0,3.9334830534947023,-10.034262811272878,-0.5199520945193611,0.7736689892777414,1.0,-0.12032644642525944,-0.12202811122293053,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16.196696996688843,0.04943329840898514,3.639254093170166,-9.057226181030273,-0.03052968045756632,0.002155303955078125,0.0,3.9525181181440194,-9.987844249566256,-0.5099520945193611,0.7736689892777414,1.0,-0.10394035152436097,-0.09409233703948677,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16.205353021621704,0.04943329840898514,3.639254093170166,-9.057226181030273,-0.03052968045756632,0.002930879592895508,0.0,3.970614907581851,-9.94108554445457,-0.49995209451936107,0.7736689892777414,1.0,-0.10298225427193544,-0.0721129973862258,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16.214399337768555,0.04810045659542084,3.6103577613830566,-8.972216606140137,-0.031478941322179654,0.0020608901977539062,0.0,3.987775792456804,-9.894005414768255,-0.48995209451936106,0.7736689892777414,1.0,-0.08586455274613819,-0.057490851942708,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16.224685192108154,0.04739876836538315,3.5956780910491943,-8.929878234863281,-0.032028074342520446,0.0023300647735595703,0.0,4.004003515711282,-9.846622438337326,-0.47995209451936105,0.7736689892777414,1.0,-0.07683556892746814,-0.044111344176298695,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16.234419584274292,0.04667580500245094,3.5808494091033936,-8.887652397155762,-0.032641906559411044,0.0020618438720703125,0.0,4.019301188788832,-9.798955044594512,-0.46995209451936104,0.7736689892777414,1.0,-0.0687314456091539,-0.03333391586149631,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16.245229482650757,0.045933209359645844,3.5658764839172363,-8.845537185668945,-0.03331763943048344,0.0024590492248535156,0.0,4.033672287694575,-9.751021507264731,-0.45995209451936103,0.7736689892777414,1.0,-0.06137098200662125,-0.02444594476795998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16.25454831123352,0.044394612312316895,3.535515308380127,-8.761696815490723,-0.03480825563792769,0.0024971961975097656,0.0,4.047120648910553,-9.702839937143766,-0.449952094519361,0.7736689892777414,1.0,-0.04897690524742463,-0.017228684307274474,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16.424332857131958,0.044394612312316895,3.535515308380127,-8.761696815490723,-0.03480825563792769,0.002674102783203125,0.0,3.5341255068263995,-8.709538971107833,-0.28019063291321766,0.7736689892777414,1.0,-0.048676901988742,-0.008993040476989192,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16.431962490081787,0.02547411248087883,3.1534152030944824,-7.854300022125244,-0.052110274821574785,0.0020132064819335938,0.0,3.53191458103801,-8.65742423111189,-0.27019063291321765,0.7736689892777414,0.7869996713976299,0.023810320627639256,-0.02068335497381023,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16.437129497528076,0.02547411248087883,3.1534152030944824,-7.854300022125244,-0.052110274821574785,0.003365755081176758,0.0,3.5288922675901104,-8.605366617738047,-0.26019063291321765,0.7736689892777414,0.8001180106589498,0.014740872338112464,0.017507056384234884,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16.44451594352722,0.02547411248087883,3.1534152030944824,-7.854300022125244,-0.052110274821574785,0.002382040023803711,0.0,3.5250685571961533,-8.55337986871631,-0.25019063291321764,0.7736689892777414,0.8137760469878192,0.021446836074712348,0.03383749016596775,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16.455389976501465,0.0222226083278656,3.0978004932403564,-7.731626510620117,-0.05380889584738363,0.002899646759033203,0.0,3.5204536880987525,-8.501477432493745,-0.24019063291321763,0.7736689892777414,0.7649326319852647,0.03232057237874887,0.0447450571335426,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16.464426279067993,0.021161453798413277,3.0793020725250244,-7.691020488739014,-0.054316779575246964,0.0022051334381103516,0.0,3.515058139368834,-8.44967246359852,-0.23019063291321762,0.7736689892777414,0.7568747464123999,0.0364897368630911,0.05654807415124646,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16.475383520126343,0.02011278085410595,3.060831308364868,-7.65054988861084,-0.054810414701073513,0.0022499561309814453,0.0,3.508892624116024,-8.397977818147497,-0.2201906329132176,0.7736689892777414,0.7490929954231669,0.04113896368769922,0.06464207902060388,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16.4843966960907,0.019080929458141327,3.0423920154571533,-7.610214710235596,-0.0552869237567114,0.0020902156829833984,0.0,3.5019680826132453,-8.346406049499157,-0.2101906329132176,0.7736689892777414,0.7419127130514301,0.04463120439128086,0.07115911885371011,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16.4948251247406,0.01705903746187687,3.005629777908325,-7.529967308044434,-0.05616094021709047,0.002490997314453125,0.0,3.494295675338533,-8.294969404053457,-0.2001906329132176,0.7736689892777414,0.7123409418885721,0.04881781667965352,0.0759000990275128,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16.504813194274902,0.016069751232862473,2.9873156547546387,-7.490051746368408,-0.05656187873440341,0.002543210983276367,0.0,3.4858867759371086,-8.243679817200276,-0.19019063291321758,0.7736689892777414,0.7064868755082897,0.05037788539241955,0.08109291804349501,0.06459132412672043,0.06439132412672043,3.827170713043213,3.8269707130432127,-12.289005415344239,-12.289205415344238,-0.004463546232279218,-0.004663546232279219,-0.19903323223590852,-0.1992332322359085
16.68628430366516,0.016069751232862473,2.9873156547546387,-7.490051746368408,-0.05656187873440341,0.0034775733947753906,0.0,2.968091914156627,-7.4424370988288056,-0.00406364137700376,0.7736689892777414,1.0,0.05127210647585501,0.08473877698770468,963.656285415599,-965.0833161244382,178274.6678000338,-178267.79636632997,178345.79118531733,-178366.73280448493,3485.9760721382513,-3485.926207533354,3584.661482997305,-3579.7570783999167
16.694895029067993,0.00737304612994194,2.5796420574188232,-6.591545104980469,-0.056316853677044525,0.002000570297241211,0.0,2.9483787462054156,-7.39513014804119,0.005936358622996241,0.7736689892777414,0.4332995150981297,0.05459091436536954,0.06580546996428822,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16.705440044403076,0.007016044110059738,2.5463414192199707,-6.5134124755859375,-0.05547132090973543,0.003283262252807617,0.0,2.9281901892448965,-7.348135861702508,0.015936358622996243,0.7736689892777414,0.4015741891078455,0.041853367873679416,0.08440428931156238,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16.714499473571777,0.006855743937194347,2.529909372329712,-6.474549293518066,-0.055024723955983006,0.00217437744140625,0.0,2.9075403301835494,-7.3014588481379,0.025936358622996245,0.7736689892777414,0.4024186563937199,0.04957348763028275,0.08099855187482344,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16.724740266799927,0.00670745549723506,2.51362681388855,-6.435817241668701,-0.05456110967971035,0.0024416446685791016,0.0,2.8864432965238818,-7.255103355884969,0.035936358622996246,0.7736689892777414,0.40350660162473906,0.04742569989765033,0.08585552408303193,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16.734349489212036,0.006446449086070061,2.4815235137939453,-6.358743667602539,-0.05360091570177049,0.0020246505737304688,0.0,2.8649132483900246,-7.209073273445249,0.04593635862299625,0.7736689892777414,0.37090415746776173,0.0492698128845723,0.0849019269619539,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16.745314598083496,0.006333364173769951,2.4657094478607178,-6.320398330688477,-0.053101809697182596,0.0024340152740478516,0.0,2.842964370556904,-7.163372129202828,0.05593635862299625,0.7736689892777414,0.37491168650242046,0.0484904803976918,0.08679257776065324,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16.754887342453003,0.006231474224478006,2.4500572681427,-6.282214641571045,-0.05259276040560408,0.0038383007049560547,0.0,2.820610864484407,-7.118003091510003,0.06593635862299625,0.7736689892777414,0.3807980488862678,0.0491854442044755,0.08626205905568314,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16.933345079421997,0.006231474224478006,2.4500572681427,-6.282214641571045,-0.05259276040560408,0.002689361572265625,0.0,2.424894554110551,-6.24103134223364,0.18979779005477365,0.7736689892777414,1.0,0.04886941118985183,0.08653353226411072,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16.941173791885376,0.01506992056965828,2.140436887741089,-5.427532196044922,-0.03745258311840924,0.0024309158325195312,0.0,2.3995144871194087,-6.2001779681295455,0.19979779005477366,0.7736689892777414,0.33474138299761647,0.06251330128322448,0.027569869672985865,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16.94675302505493,0.01506992056965828,2.140436887741089,-5.427532196044922,-0.03745258311840924,0.002281665802001953,0.0,2.3739305359741922,-6.159652623489047,0.20979779005477367,0.7736689892777414,0.39002404868143226,0.016631697401017186,0.08478917989335176,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16.955300331115723,0.01738346926867962,2.1183037757873535,-5.353631019592285,-0.03587975818226416,0.002659320831298828,0.0,2.348156066767388,-6.119453075600687,0.21979779005477368,0.7736689892777414,0.37606253247496413,0.055134790863331874,0.03539223501162992,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16.964505195617676,0.01851433701813221,2.107536554336548,-5.316859722137451,-0.035089199369771396,0.0025620460510253906,0.0,2.322204335484696,-6.079576757557202,0.2297977900547737,0.7736689892777414,0.3976652980729489,0.02190886522064336,0.07752986241701526,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16.974674463272095,0.0207279771566391,2.086616277694702,-5.2436370849609375,-0.03353359890305865,0.0024268627166748047,0.0,2.296088480673348,-6.040020771155539,0.2397977900547737,0.7736689892777414,0.37796988076663673,0.05209888284544604,0.037491211495375744,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16.98437190055847,0.021809343248605728,2.076463460922241,-5.207186222076416,-0.032786239964533115,0.0020809173583984375,0.0,2.2698215161762314,-6.0007818899495655,0.2497977900547737,0.7736689892777414,0.395563030130447,0.02449474542571185,0.07342954442757198,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16.994953155517578,0.022873949259519577,2.0665180683135986,-5.170839786529541,-0.03205353822866906,0.0027005672454833984,0.0,2.2434163239349307,-5.961856562454104,0.2597977900547737,0.7736689892777414,0.413368898154993,0.051038745381688386,0.03826223659291071,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17.005042791366577,0.02392197959125042,2.0567822456359863,-5.13463020324707,-0.03133203578124537,0.004197359085083008,0.0,2.216885646864761,-5.9232409154987815,0.2697977900547737,0.7736689892777414,0.4321156407407196,0.026253156875330464,0.07127906928258534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17.182912349700928,0.02392197959125042,2.0567822456359863,-5.13463020324707,-0.03133203578124537,0.002437591552734375,0.0,2.0341133740696478,-5.096184850659148,0.288528295522633,0.7736689892777414,0.8999102575304763,0.051027542331671324,0.03698918642624315,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17.190985441207886,0.04156121239066124,1.9031134843826294,-4.324277877807617,-0.016541591537448164,0.0026946067810058594,0.0,2.0113897646782326,-5.057972331080135,0.2954449799982418,0.7736689892777414,-0.3532405151914719,0.05046888917078404,0.03772611759640934,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17.197422981262207,0.04156121239066124,1.9031134843826294,-4.324277877807617,-0.016541591537448164,0.0021486282348632812,0.0,1.9887009128479098,-5.01994042781985,0.30044627452881273,0.7736689892777414,-0.49011286622085704,0.05263118349974581,0.06630489478949131,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17.205796003341675,0.041912518441677094,1.9002443552017212,-4.289425849914551,-0.015965417350289862,0.004767656326293945,0.0,1.966126899387165,-4.982041374121231,0.3036916768219543,0.7736689892777414,-0.6765572472955184,0.07148130855564877,0.08309583785206033,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17.21565294265747,0.04294481500983238,1.8929657936096191,-4.18534517288208,-0.014266564937309906,0.0019240379333496094,0.0,1.9437392536291627,-4.94423213272209,0.3053331367661481,0.7736689892777414,-0.97132547308922,0.08706503722606641,0.11260898853812269,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17.224812984466553,0.04294481500983238,1.8929657936096191,-4.18534517288208,-0.014266564937309906,0.0023021697998046875,0.0,1.9216017133832877,-4.906474516560632,0.30551508874904115,0.7736689892777414,-1.0,0.10900109951588283,0.14869801849497877,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17.234333276748657,0.04361507669091225,1.8892531394958496,-4.116283893585205,-0.013125033776918898,0.0018396377563476562,0.0,1.899770891505994,-4.86873518311129,0.3043745266053206,0.7736689892777414,-1.0,0.1357248002060738,0.19242850625937033,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17.24528169631958,0.04361507669091225,1.8892531394958496,-4.116283893585205,-0.013125033776918898,0.002572298049926758,0.0,1.8782968599752656,-4.830985529676757,0.30204111441409004,0.7736689892777414,-1.0,0.16415710606555498,0.24389333632618462,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17.254738569259644,0.04458589479327202,1.8854466676712036,-4.013244152069092,-0.011168896305891685,0.002655506134033203,0.0,1.8572236625975977,-4.793201512531947,0.2986373268539009,0.7736689892777414,-1.0,0.1982152588231393,0.30403944313309617,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17.264485597610474,0.04458589479327202,1.8854466676712036,-4.013244152069092,-0.011168896305891685,0.0020294189453125,0.0,1.8365897671182094,-4.755363409044766,0.29427861343171086,0.7736689892777414,-1.0,0.23757786099529765,0.3728582512491021,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17.444032430648804,0.04458589479327202,1.8854466676712036,-4.013244152069092,-0.011168896305891685,0.0026531219482421875,0.0,1.8684136777501161,-3.9748883078207404,0.3543650757506033,0.7736689892777414,-1.0,0.28251457284163733,0.4510455490784203,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17.450939178466797,0.053413476794958115,1.9386451244354248,-3.2333195209503174,0.02298220608341424,0.003365039825439453,0.0,1.8521295073106185,-3.936341952309438,0.34436507575060327,0.7736689892777414,-0.9727547984171294,0.051389603729829966,0.4461317951546246,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17.45981240272522,0.053413476794958115,1.9386451244354248,-3.2333195209503174,0.02298220608341424,0.002546548843383789,0.0,1.836587720501693,-3.8976197019052954,0.33436507575060326,0.7736689892777414,-0.9947213642608629,0.10611261616719936,0.3813092201939017,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17.466968774795532,0.05377861484885216,1.9503005743026733,-3.1652965545654297,0.027049192012340698,0.002396821975708008,0.0,1.821781594927488,-3.858735940407712,0.32436507575060325,0.7736689892777414,-0.982020131913631,0.027253723867426992,0.3262311572624534,0.06650025973320008,0.06630025973320007,3.8860517574310305,3.88585175743103,-12.086506979370117,-12.086706979370117,-0.14864482071953417,-0.14884482071953414,1.50508628616333,1.50488628616333
17.474963903427124,0.05391402170062065,1.9562325477600098,-3.131444215774536,0.029120532230547808,0.0027399063110351562,0.0,1.807704127364881,-3.819704813411181,0.31436507575060324,0.7736689892777414,-0.9859337052419352,0.007043083298674145,0.2584150840114108,1059.9352353118772,-1061.349435752866,220319.6531915481,-220312.76092244996,220401.55008440636,-220421.1863631337,4041.2902137177075,-4041.247287816773,4092.879687368642,-4088.1307687278872
17.48436951637268,0.054018888622522354,1.96222984790802,-3.0976979732513428,0.03122499486907325,0.0019142627716064453,0.0,1.7943480395920237,-3.78054022279665,0.30436507575060323,0.7736689892777414,-0.9893992013376988,-0.03435588905474848,0.19051429818076557,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17.495081186294556,0.05409220978617668,1.9682880640029907,-3.0640597343444824,0.03334373561961624,0.0025572776794433594,0.0,1.7817057843252382,-3.7412558213506335,0.2943650757506032,0.7736689892777414,-0.9925984517965986,-0.06678131146526722,0.12140736785580684,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17.505180835723877,0.0541398711502552,1.9805678129196167,-2.9971354007720947,0.03756573673950527,0.0028455257415771484,0.0,1.7697695512615872,-3.701865007514205,0.2843650757506032,0.7736689892777414,-0.972603313711595,-0.10767128356893675,0.05188756029981318,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17.514423608779907,0.054112546145915985,1.9867799282073975,-2.963848114013672,0.0396417612117092,0.001959085464477539,0.0,1.7585312732243967,-3.6623809202639506,0.2743650757506032,0.7736689892777414,-0.9741703734310784,-0.13001221295492746,-0.011937776417184881,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17.52473020553589,0.0540505014359951,1.9930338859558105,-2.930668354034424,0.04168634807313127,0.0023682117462158203,0.0,1.7479826324089727,-3.6228164341269085,0.2643650757506032,0.7736689892777414,-0.9752233334494285,-0.15246178794211113,-0.06779512445742966,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17.710705757141113,0.0540505014359951,1.9930338859558105,-2.930668354034424,0.04168634807313127,0.0024874210357666016,0.0,1.9933075335109538,-2.890407491822957,0.103979779087444,0.7736689892777414,-1.0,-0.16788866503215286,-0.11615492008241358,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17.71738600730896,0.03605533018708229,2.159308671951294,-2.1467344760894775,0.07590657132338254,0.001977682113647461,0.0,1.9941063615795982,-2.850251612075434,0.09397977908744401,0.7736689892777414,-0.13895331457939952,0.09231007570862612,0.055844824904150894,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17.724753379821777,0.03605533018708229,2.159308671951294,-2.1467344760894775,0.07590657132338254,0.002716064453125,0.0,1.9954185924310306,-2.810208219421126,0.08397977908744401,0.7736689892777414,-0.17797954938809046,-0.04423378204311826,0.00830019270458359,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17.734395265579224,0.034586209803819656,2.1737942695617676,-2.0821194648742676,0.07775628788006465,0.0022242069244384766,0.0,1.997232330858435,-2.7702844858680886,0.07397977908744402,0.7736689892777414,-0.11951630501106603,0.027199593185752702,-0.01645555096109224,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17.744904041290283,0.03310265392065048,2.187793731689453,-2.0179967880249023,0.07949576667082994,0.002863645553588867,0.0,1.9995355718086536,-2.730487248827602,0.06397977908744402,0.7736689892777414,-0.057745480494635903,0.012993749827827356,-0.041504359431076915,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17.7550790309906,0.03235797584056854,2.1945993900299072,-1.986116886138916,0.0803286336789078,0.0029382705688476562,0.0,2.0023162080468104,-2.6908230093011185,0.05397977908744402,0.7736689892777414,-0.047101867416097676,0.027847096425468076,-0.05615343906158658,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17.764518976211548,0.03161587193608284,2.2012686729431152,-1.9543976783752441,0.08113804763849572,0.0023517608642578125,0.0,2.005562037852444,-2.6512979302303514,0.04397977908744402,0.7736689892777414,-0.03872941840178057,0.03010850157915424,-0.06748574116008947,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17.77475595474243,0.030877886340022087,2.207796573638916,-1.9228012561798096,0.08190022632507667,0.002481698989868164,0.0,2.0092607727437883,-2.6119178350110697,0.03397977908744402,0.7736689892777414,-0.034237890255980785,0.03698596321946788,-0.07504622966841007,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17.951807022094727,0.030877886340022087,2.207796573638916,-1.9228012561798096,0.08190022632507667,0.004194736480712891,0.0,2.218308805754747,-1.886639057097111,-0.16468759077876494,0.7736689892777414,-1.0,0.033749771211650494,-0.0814491837564146,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17.96140694618225,0.04098609462380409,2.409381151199341,-1.773441195487976,0.09061208046318067,0.0024628639221191406,0.0,2.229014761202061,-1.8506693038690576,-0.17468759077876495,0.5659647350274355,-1.0,0.2636248398481554,-0.002116537442772265,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17.967041730880737,0.04098609462380409,2.409381151199341,-1.773441195487976,0.09061208046318067,0.002147674560546875,0.0,2.2399021564901855,-1.8148903863787027,-0.18468759077876495,0.565671145085581,-1.0,0.42453738789370876,0.1647603669737884,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17.97515869140625,0.042359210550785065,2.417733907699585,-1.7777538299560547,0.09088516253323087,0.002471446990966797,0.0,2.2509587976625225,-1.7793003654904977,-0.19468759077876496,0.5647793430859671,-1.0,0.4089971111778752,0.35533225688165193,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17.98444437980652,0.04513964429497719,2.4344165325164795,-1.7865172624588013,0.09139161616124213,0.0020563602447509766,0.0,2.2621725876926906,-1.7438969754596036,-0.20468759077876497,0.5632554480620802,-1.0,0.5262979778245126,0.48873257981715634,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17.994604349136353,0.046546317636966705,2.442770004272461,-1.791068196296692,0.09164684619655013,0.002839326858520508,0.0,2.2735315338254334,-1.7086776264969463,-0.21468759077876498,0.562619863566606,-1.0,0.5669240546648211,0.5821128058720094,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18.005082368850708,0.04796326905488968,2.451127052307129,-1.7956637144088745,0.09193742428174963,0.0024261474609375,0.0,2.2850237548591075,-1.6736394074888257,-0.224687590778765,0.5624752609028426,-1.0,0.5895206731769733,0.6474789641104066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18.01457667350769,0.0493873730301857,2.4594814777374268,-1.8002843856811523,0.09229428306142251,0.0021953582763671875,0.0,2.296637488366588,-1.6387790888698208,-0.234687590778765,0.5626732779879028,-1.0,0.5996594031188958,0.6932352748772846,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18.024799585342407,0.05227077752351761,2.4761669635772705,-1.8093104362487793,0.09326564068735518,0.00263214111328125,0.0,2.308361097851461,-1.604093125647671,-0.244687590778765,0.5639858934794846,-1.0,0.5630163909831475,0.7252646924140993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18.20733141899109,0.05227077752351761,2.4761669635772705,-1.8093104362487793,0.09326564068735518,0.003330230712890625,0.0,2.4853465711229665,-1.8158532093482411,0.040151772210393774,0.6556211189609545,-1.0,0.6278522743060139,0.7476852846898695,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18.215534925460815,0.08065260946750641,2.6591286659240723,-1.8623912334442139,0.12526439907558423,0.002439737319946289,0.0,2.4945017324832017,-1.8222943259908873,0.030151772210393772,0.6816490353836265,-0.1027681702860207,-0.7628517236298082,-0.11238936984261598,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
