time,x,y,z,yaw,ctrl_comp_time,rollout_comptime,y_ref,z_ref,yaw_ref,throttle,roll_rate,pitch_rate,yaw_rate,save_tube_pyH,save_tube_pyL,save_tube_pzH,save_tube_pzL,wy,wz
15.00727105140686,0.004451963119208813,3.8040242195129395,-12.53210163116455,-0.0013681069867754296,0.1581897735595703,0.11822342872619629,3.8068432382011532,-12.49781766077845,-0.08824565820762438,0.5840471831646914,-1.0,0.02269991195559839,0.017470629842986907,3.819388429200666,3.793425833374719,-12.499768635163512,-12.502945184602583,-0.17426649735812286,0.14478033277875374
15.513808488845825,0.004451963119208813,3.8040242195129395,-12.53210163116455,-0.0013681069867754296,0.15354251861572266,0.09450149536132812,3.8076811257649235,-12.489698245204409,-0.10824565820762437,0.584311343951416,-1.0,0.05683680136514337,0.09044572684411667,3.8271819005057113,3.7873559418211062,-12.491158005655874,-12.496703635020692,-0.17426649735812286,0.14478033277875374
15.69261121749878,0.05110371112823486,3.8343920707702637,-12.543139457702637,-0.0013631315797658383,0.0018248558044433594,0.10007190704345703,3.808452619996626,-12.480202393448769,-0.12824565820762437,0.586894078155716,-1.0,0.19797851660571367,0.32844845058439814,3.8367941829400474,3.7793593052553316,-12.480366278283752,-12.48987693691627,-0.09296039591741989,-5.5834083536623975
15.699054956436157,0.05110371112823486,3.8343920707702637,-12.543139457702637,-0.0013631315797658383,0.0023767948150634766,0.10007190704345703,3.809132310381404,-12.469341237463983,-0.1482456582076244,0.5855488054971051,-1.0,0.37858496162399957,0.5642242252921992,3.848542992670496,3.769068116002846,-12.467048253477355,-12.482835547809158,-0.1016533074334916,-7.13311059591622
15.706607580184937,0.053223393857479095,3.8352713584899902,-12.540393829345703,-0.0013341981007413306,0.0018966197967529297,0.10007190704345703,3.8096941850006605,-12.457122876623632,-0.1682456582076244,0.5841832111494802,-1.0,0.5050094731367997,0.6821121126460996,3.8629139166012227,3.7559453217565952,-12.450708656351782,-12.476093985948632,-0.1016533074334916,-7.13311059591622
15.716341972351074,0.05388264358043671,3.8355724811553955,-12.539527893066406,-0.0013213275384459764,0.0026559829711914062,0.10007190704345703,3.810111803819789,-12.44355233445057,-0.18824565820762443,0.5828110376397004,-1.0,0.5935066311957599,0.7410560563230499,3.880644575985926,3.73920080565231,-12.430626053407034,-12.47038681732474,-0.1016533074334916,-7.13311059591622
15.726268529891968,0.05451621487736702,3.83587646484375,-12.538675308227539,-0.0013073930150919854,0.001995563507080078,0.10007190704345703,3.810358474454138,-12.428631525180952,-0.20824565820762445,0.5814288567001168,-1.0,0.6554546418370318,0.770528028161525,3.9028603059010907,3.7176560559857683,-12.405732385402416,-12.466789046058679,-0.1016533074334916,-7.13311059591622
15.736386060714722,0.055124424397945404,3.8361830711364746,-12.537833213806152,-0.0012744138616085105,0.0021593570709228516,0.10007190704345703,3.8104074298651676,-12.412359230256351,-0.22824565820762446,0.5801124997226538,-1.0,0.6988182492859223,0.7852640140807625,3.931288452227217,3.6895302228308156,-12.374423648294187,-12.46690537650256,-0.1016533074334916,-7.13311059591622
15.74638819694519,0.056265879422426224,3.8368053436279297,-12.536091804504395,-0.0011099524083883895,0.0023279190063476562,0.10007190704345703,3.810232007438705,-12.394731084801782,-0.24824565820762448,0.5794630813239818,-1.0,0.7291727745001457,0.7926320070403812,3.968591839910106,3.652107006689341,-12.33426080524033,-12.47316926419458,-0.1016533074334916,-7.13311059591622
15.756308555603027,0.056799937039613724,3.837120532989502,-12.535181045532227,-0.0009522544730114976,0.002074003219604492,0.10007190704345703,3.8098058288994046,-12.375739574113698,-0.26824565820762447,0.5784892129255492,-1.0,0.750420942150102,0.7963160035201906,4.018871401956663,3.6012323886242212,-12.281503490053833,-12.489309195369913,-0.1016533074334916,-7.13311059591622
