time,x,y,z,yaw,ctrl_comp_time,rollout_comptime,y_ref,z_ref,yaw_ref,throttle,roll_rate,pitch_rate,yaw_rate,save_tube_pyH,save_tube_pyL,save_tube_pzH,save_tube_pzL,wy,wz
15.077564001083374,0.14444249868392944,3.373126745223999,-12.455706596374512,-0.00047989951699454157,0.14504218101501465,6.0,3.3737398106263865,-12.455989346371505,-0.005668673846204053,0.583634913570063,-1.0,0.07844970685284235,0.015179321468816346,3.373626745223999,3.372626745223999,-12.455206596374511,-12.456206596374512,-0.04825899157049146,0.012232439147488809
15.833102703094482,0.1459040492773056,3.441206932067871,-12.385430335998535,-0.002752259595583173,0.19769859313964844,6.0,3.3743564083882545,-12.45590015452044,-0.015668673846204052,0.6549131869255946,1.0,0.10033723318404028,0.15482799314043916,3.378130759985193,3.3730506071317503,-12.454036515681318,-12.455200748713093,-0.01753531057255031,-7.543983642436843
15.991980791091919,0.1459040492773056,3.441206932067871,-12.385430335998535,-0.002752259595583173,0.0013506412506103516,6.0,3.374974182536283,-12.455442233018795,-0.025668673846204054,0.6445833318638673,-1.0,0.15963090299404928,0.14859984628814177,3.3881029814606256,3.367880922309028,-12.446407166337032,-12.449038053852844,0.4342982442939638,1.1970989421976705
15.999800205230713,0.14331485331058502,3.2257657051086426,-11.853009223937988,-0.009869500283449018,0.0012857913970947266,6.0,3.3755906835584715,-12.454618632197207,-0.035668673846204056,0.7253433964792237,1.0,-0.1516855691735422,-0.4677303443941902,3.4040894728471836,3.356222058887187,-12.431248076869876,-12.439103332833188,0.4342982442939638,1.1970989421976705
16.00957942008972,0.1420873999595642,3.215355634689331,-11.836576461791992,-0.009840938624540718,0.0014259815216064453,6.0,3.376203372995571,-12.453432237472843,-0.04566867384620406,0.7257084838917304,1.0,-0.2400189370101442,-0.3130348822930828,3.427766100360109,3.336015530260103,-12.406516308994558,-12.427662861365402,1.229050195750606,1.37235082730226
16.01970887184143,0.14084260165691376,3.2047181129455566,-11.82000732421875,-0.009792464317911365,0.001306295394897461,6.0,3.376809628121811,-12.451885766434975,-0.05566867384620406,0.726103558494078,1.0,-0.2676329551972837,-0.26403834129473625,3.4631829613399234,3.3028061191460636,-12.368082143384408,-12.418974597030878,1.229050195750606,1.37235082730226
16.029960870742798,0.13829725980758667,3.1827714443206787,-11.786478042602539,-0.00969697569576325,0.002514362335205078,6.0,3.3774067467111024,-12.44998176606524,-0.06566867384620406,0.7274739498102605,1.0,-0.2846145837375343,-0.24486597573198046,3.5198151961019044,3.246702051312047,-12.307026956201481,-12.421987437474646,1.229050195750606,1.37235082730226
16.04298448562622,0.13697534799575806,3.171443223953247,-11.769553184509277,-0.009700433208848225,0.0028781890869140625,6.0,3.3737398106263865,-12.455989346371505,-0.005668673846204053,0.7274227294641034,1.0,-0.29537019220366856,-0.23869003408144568,3.373626745223999,3.372626745223999,-12.455206596374511,-12.456206596374512,1.229050195750606,1.37235082730226
16.052706480026245,0.13697534799575806,3.171443223953247,-11.769553184509277,-0.009700433208848225,0.0014500617980957031,6.0,3.3743564083882536,-12.45590015452044,-0.015668673846204052,0.7267640068701615,1.0,-0.2996782963680151,-0.23955779906724758,3.3781307599851886,3.373050607131746,-12.454036515681317,-12.455200748713093,1.229050195750606,1.37235082730226
16.06002974510193,0.13431459665298462,3.1465466022491455,-11.734909057617188,-0.009483854215029425,0.0014882087707519531,6.0,3.3749741825362807,-12.455442233018795,-0.025668673846204054,0.7268529495440194,1.0,-0.3101855391540596,-0.23600457670803016,3.3881029814606056,3.3678809223090083,-12.44640716633703,-12.449038053852844,1.229050195750606,1.37235082730226
