time,x,y,z,yaw,ctrl_comp_time,x_ref,y_ref,z_ref,yaw_ref,throttle,roll_rate,pitch_rate,yaw_rate,save_tube_pyH,save_tube_pyL,save_tube_pzH,save_tube_pzL
15.085641622543335,-0.07320358604192734,3.886833906173706,-12.497498512268066,0.005443213832658583,0.18104195594787598,0.0,3.8869755772186276,-12.497314035421002,-0.008666101818482368,0.5629485710250313,-1.0,0.017671431041675508,0.013869087398477723,-12.497398512268067,-12.497598512268066,0.014291699214279651,0.014091699214279652
16.11974024772644,0.03924263268709183,3.832158088684082,-12.124903678894043,-0.0020766873869956515,0.2770504951477051,0.0,3.8869755772186276,-12.497314035421002,-0.008666101818482368,0.6850103804170876,1.0,0.015184468452499716,0.03552299646628962,-12.475623378056486,-12.478925761519639,0.312397023110083,-0.3695890612977329
16.356540203094482,0.03924263268709183,3.832158088684082,-12.124903678894043,-0.0020766873869956515,0.001573801040649414,0.0,3.8336257838562933,-12.109596025140549,-0.4181509820874636,0.6965140787768765,-1.0,0.021040361989143455,0.03321338869737617,-12.40021910054087,-12.43575402606941,0.5650926432506453,-0.9029585834768635
16.36354660987854,0.055378906428813934,3.114994525909424,-10.847269058227539,0.006864921924053469,0.0017056465148925781,0.0,3.8349382007888826,-12.094039094492128,-0.4281509820874636,0.7736689892777414,1.0,-0.1582992338004547,-0.48680191992281985,-12.23096584853422,-12.411326607802476,0.8805442324169448,-1.6913781392500453
16.37489652633667,0.057057928293943405,3.069423198699951,-10.793083190917969,0.008075504293784286,0.004149675369262695,0.0,3.8360916440662383,-12.078226056405775,-0.4381509820874636,0.7736689892777414,1.0,-0.05294150131162656,-0.1603920250072975,-11.796520616532309,-12.576213581848743,1.4695699670772298,-2.9409401655003564
16.386435985565186,0.057057928293943405,3.069423198699951,-10.793083190917969,0.008075504293784286,0.002888202667236328,0.0,3.837082606524841,-12.062149893712819,-0.4481509820874636,0.7736689892777414,1.0,-0.06174616418336691,-0.06956095441985606,-12.497398512268067,-12.497598512268066,0.014291699214279651,0.014091699214279652
16.39795184135437,0.05866564065217972,3.022815704345703,-10.738380432128906,0.009290765775741672,0.0028679370880126953,0.0,3.8379077742047567,-12.045803407381491,-0.45815098208746363,0.7736689892777414,1.0,-0.08433234573013994,-0.03011859554097436,-12.475623378056486,-12.478925761519639,0.3123970231092754,-0.3695890612985378
16.407033920288086,0.05866564065217972,3.022815704345703,-10.738380432128906,0.009290765775741672,0.002726316452026367,0.0,3.8385640311811047,-12.029179221402872,-0.46815098208746364,0.7736689892777414,1.0,-0.10377134489742433,-0.004040244861238399,-12.400219100540859,-12.435754026069398,0.5650926432489167,-0.9029585834785233
16.418668270111084,0.06094587594270706,2.9508509635925293,-10.655745506286621,0.011048147821825671,0.0030295848846435547,0.0,3.839048464272767,-12.01226978779661,-0.47815098208746365,0.7736689892777414,1.0,-0.11919485733711763,0.017980871417502823,-12.230965848534169,-12.41132660780244,0.8805442324138141,-1.6913781392524858
16.68023157119751,0.06094587594270706,2.9508509635925293,-10.655745506286621,0.011048147821825671,0.0015301704406738281,0.0,2.9445136180711198,-10.611838197674718,-0.5415767799764915,0.7736689892777414,1.0,-0.13148642349848869,0.03405787646210189,-11.796520616532339,-12.576213581848503,1.4695699670696718,-2.940940165501349
16.69419503211975,0.09339388459920883,1.8635404109954834,-9.674882888793945,0.043742976787350576,0.001968860626220703,0.0,2.9372667252099753,-10.5677822152851,-0.5315767799764914,0.7570781933541834,1.0,-0.03365747029849151,0.04288786976819254,-12.124803678894043,-12.125003678894043,-0.47276716103553773,-0.4729671610355377
16.92070245742798,0.09339388459920883,1.8635404109954834,-9.674882888793945,0.043742976787350576,0.0025653839111328125,0.0,1.8330168984451938,-9.633279089317059,-0.22731904230829564,0.7271301524775131,1.0,0.005389786046366439,0.009544125690442289,-11.947181541253409,-11.97232255910307,-0.5936241882637241,-1.210370658299718
16.931851625442505,0.13593032956123352,0.8354669809341431,-8.90196418762207,0.06535729894002223,0.0015556812286376953,0.0,1.8018655795724698,-9.591881774472935,-0.21731904230829563,0.7399394939447633,1.0,0.09243271772552261,-0.09612934391292902,-11.697174634825496,-11.828375981593442,-0.7536191792528735,-2.0803081433609925
16.94191265106201,0.14061634242534637,0.7265222668647766,-8.822595596313477,0.06695186790989324,0.0014450550079345703,0.0,1.7700967491411617,-9.550701959650898,-0.20731904230829562,0.7428023977548762,1.0,0.1338359072594813,-0.17941025018952134,-11.305916395908383,-11.745879002811893,-0.7986951292742049,-3.2009855465561645
16.95362377166748,0.14061634242534637,0.7265222668647766,-8.822595596313477,0.06695186790989324,0.0026242733001708984,0.0,1.7377209047021,-9.509750392592855,-0.1973190423082956,0.7416013170648673,1.0,0.16238506123736732,-0.24281797250216808,-10.506296381690477,-11.99368831980023,-0.35673729080381444,-4.777709264120852
17.210891246795654,0.14061634242534637,0.7265222668647766,-8.822595596313477,0.06695186790989324,0.0026268959045410156,0.0,0.6838248456641791,-8.792443820639377,0.04869138864624222,0.7215653192911835,1.0,0.18441532042557546,-0.29281209142482323,-12.124803678894043,-12.125003678894043,-0.47276716103553773,-0.4729671610355377
17.41567325592041,0.19264841079711914,-1.0125426054000854,-7.369836330413818,0.0483838738023506,0.001827239990234375,0.0,0.6838248456641791,-8.792443820639377,0.04869138864624222,0.7736689892777414,-1.0,-0.7832277392843442,2.0879442189333806,-11.947181541253409,-11.97232255910307,-0.5936241882637241,-1.210370658299718
17.4248788356781,0.19264841079711914,-1.0125426054000854,-7.369836330413818,0.0483838738023506,0.002515077590942383,0.0,0.6408627435107482,-8.762653219359684,0.058691388646242224,0.7736689892777414,-1.0,-0.07558177513391053,1.4124517503729255,-11.697174634825496,-11.828375981593442,-0.7536191792528735,-2.0803081433609925
17.436060190200806,0.19227254390716553,-1.0574146509170532,-7.3171796798706055,0.04682834908243605,0.0037543773651123047,0.0,0.5976487929644413,-8.733227249500885,0.06869138864624222,0.7736689892777414,-1.0,-0.19130310883435947,0.7050360059794653,-11.305916395908383,-11.745879002811893,-0.7986951292742049,-3.2009855465561645
17.445698499679565,0.19227254390716553,-1.0574146509170532,-7.3171796798706055,0.04682834908243605,0.002794981002807617,0.0,0.5541958742016654,-8.704169040229909,0.07869138864624221,0.7736689892777414,-1.0,-0.27847495506391634,0.37765290105215854,-10.506296381690477,-11.99368831980023,-0.35673729080381444,-4.777709264120852
17.45665216445923,0.19127604365348816,-1.1224251985549927,-7.237493515014648,0.04474859278238483,0.002318859100341797,0.0,0.5105169075650446,-8.675481391802967,0.08869138864624221,0.7736689892777414,-1.0,-0.3395202185216641,0.21119705181183393,-12.124803678894043,-12.125003678894043,-0.47276716103553773,-0.4729671610355377
17.46694540977478,0.19127604365348816,-1.1224251985549927,-7.237493515014648,0.04474859278238483,0.003064870834350586,0.0,0.46662484608675375,-8.64716677469652,0.0986913886462422,0.7736689892777414,-1.0,-0.36478968880842155,0.12710170162011197,-11.947181541253409,-11.97232255910307,-0.5936241882637241,-1.210370658299718
17.47709035873413,0.18881060183048248,-1.1820628643035889,-7.156079292297363,0.04259589509140704,0.002650022506713867,0.0,0.4225326679900637,-8.619227328920806,0.1086913886462422,0.7736689892777414,-1.0,-0.3917437277586749,0.06943893306542248,-11.697174634825496,-11.828375981593442,-0.7536191792528735,-2.0803081433609925
17.70374608039856,0.18881060183048248,-1.1820628643035889,-7.156079292297363,0.04259589509140704,0.0026628971099853516,0.0,-1.2216864821496574,-7.140555168909865,0.5633132723473804,0.7736689892777414,1.0,-0.40191529827397204,0.038906829187217135,-11.305916395908383,-11.745879002811893,-0.7986951292742049,-3.2009855465561645
17.719647645950317,0.13806205987930298,-1.5749657154083252,-6.319134712219238,0.0011372855534978465,0.0030655860900878906,0.0,-1.2609961309980149,-7.125202800151905,0.5733132723473804,0.7736689892777414,0.20123166266168546,0.07209581747263867,-0.8262145400871517,-10.506296381690477,-11.99368831980023,-0.35673729080381444,-4.777709264120852
17.730963230133057,0.13585856556892395,-1.5811755657196045,-6.2906599044799805,-4.730130664323817e-05,0.0017046928405761719,0.0,-1.299985597058954,-7.1100095567939725,0.5833132723473804,0.7736689892777414,0.3021524237583493,-0.14973185242944914,-0.20101705772268014,-12.124803678894043,-12.125003678894043,-0.47276716103553773,-0.4729671610355377
17.741408109664917,0.12925013899803162,-1.5989341735839844,-6.205609321594238,-0.003432084922011802,0.0017557144165039062,0.0,-1.338648983652051,-7.094962659766034,0.5933132723473804,0.7736689892777414,0.4004996614155951,-0.015190035653316076,-0.18079639313498053,-11.947181541253409,-11.97232255910307,-0.5936241882637241,-1.210370658299718
17.751967906951904,0.12705670297145844,-1.6045713424682617,-6.177412509918213,-0.004518896302820347,0.0019381046295166016,0.0,-1.3769807144171125,-7.080049187163677,0.6033132723473804,0.7736689892777414,0.49144474166233,-0.010792091877352734,-0.05604155540996011,-11.697174634825496,-11.828375981593442,-0.7536191792528735,-2.0803081433609925
17.760735988616943,0.12705670297145844,-1.6045713424682617,-6.177412509918213,-0.004518896302820347,0.0014162063598632812,0.0,-1.4149755363780014,-7.065256081319811,0.6133132723473804,0.7736689892777414,0.5981434202868678,0.0003431805902815167,-0.021651003638184306,-11.305916395908383,-11.745879002811893,-0.7986951292742049,-3.2009855465561645
17.967236042022705,0.0695146843791008,-1.6731199026107788,-5.464418411254883,-0.01823885792265212,0.0015680789947509766,0.0,-1.6259843492015116,-6.14835046436384,0.30662478279830296,0.7736689892777414,-0.8007829993396058,0.054071623147500816,-0.0393987697417327,-10.506296381690477,-11.99368831980023,-0.35673729080381444,-4.777709264120852
17.975276231765747,0.0695146843791008,-1.6731199026107788,-5.464418411254883,-0.01823885792265212,0.0014488697052001953,0.0,-1.6473935930398138,-6.119480756597093,0.316624782798303,0.7736689892777414,-0.7143518130173414,0.04676770670880085,-0.008973102849295325,-12.124803678894043,-12.125003678894043,-0.47276716103553773,-0.4729671610355377
17.9816312789917,0.06449179351329803,-1.670287013053894,-5.383582592010498,-0.019772781631118203,0.0014917850494384766,0.0,-1.6687885633545048,-6.090797296421266,0.326624782798303,0.7736689892777414,-0.9147724628404794,0.05358900300729213,0.010269956635836616,-11.947181541253409,-11.97232255910307,-0.5936241882637241,-1.210370658299718
17.991321802139282,0.0628732293844223,-1.6690229177474976,-5.356720447540283,-0.020288313658642004,0.0016257762908935547,0.0,-1.690158933481976,-6.062293718327945,0.336624782798303,0.7736689892777414,-0.9223566989631498,0.057005182804403684,0.017784398854064087,-11.697174634825496,-11.828375981593442,-0.7536191792528735,-2.0803081433609925
